"","iso3c","year","region","NVC_1.3_NONVIOL","NVC_1.3_VIOL","unarmed.rev.q","armed.rev.q","sum.nvc.nonviol","sum.rev.q.nonviol","sum.nvc.viol","sum.rev.q.viol","sum.nvc.nonviol_l","sum.rev.q.nonviol_l","sum.nvc.viol_l","sum.rev.q.viol_l","cumsum.nvc.nonviol","cumsum.unarmed.rev.q","cumsum.nvc.viol","cumsum.armed.rev.q","polity2_l","gdppc.gap.ln_l","BESS_plus_WB_Urbanization_l","WPP_15_24_share_15plus_l","Mean_year_schooling_interpolated_l","Polity5_durable_ln_l","VDEM_v2x_execorr_l","pop_ln_l","v2xeg_eqdr_l","oil.pc.ln_l","discrimpop_l","polity2_l.sq","growth.gap.5_l"
"5886","MDV",1994,"Southern Asia","0",0,0,0,"1","0","1","1","0","0","0","0",0,0,0,0,-2,9.18655984331078,25.649,0.360104211698184,4.228915824,2.84227264414368,0.818,5.50470328984662,0.44,-2.30258509299405,0,21,0.0553838481735362
"5887","MDV",1993,"Southern Asia","0",0,0,0,"0","0","0","0","0","0","1","0",0,0,0,0,10,9.15546171046619,25.713,0.362673710354616,4.349352438,0.753611469045415,0.818,5.47703033688526,0.44,-2.30258509299405,0,90,0.0589073961494304
"5888","MDV",1992,"Southern Asia","0",0,0,0,"0","0","1","0","0","0","0","0",0,0,0,0,-1,9.12500032480917,25.776,0.365860589355233,4.469789052,1.2409675898546,0.818,5.44738371446593,0.44,-2.30258509299405,0,91,0.0626100294538375
"5889","MDV",1991,"Southern Asia","0",0,0,0,"0","0","0","0","1","1","1","1",0,0,0,0,-7,9.0825070004663,25.84,0.36922839067684,4.590225666,0.595222197540075,0.818,5.41590927282925,0.44,-2.30258509299405,0,60,0.0646304503800181
"5890","MDV",1990,"Southern Asia","0",0,0,0,"1","1","1","1","0","0","1","0",0,0,0,0,9,8.96431194812451,25.806,0.372080722772405,2.43076327972018,1.7267001014858,0.818,5.38420603019751,0.424,-2.30258509299405,0,69,0.0577838284069465
"5891","MDV",1989,"Southern Asia","0",0,0,0,"0","0","1","0","0","0","0","0",0,0,0,0,-1,8.9096406024431,25.727,0.37492258418417,2.33201003150715,2.22524352445191,0.818,5.35261613995542,0.391,-2.30258509299405,0,75,0.0867789201882068
"5892","MDV",1988,"Southern Asia","0",0,0,0,"0","0","0","0","1","0","1","1",0,0,0,0,-7,8.86092472971904,25.648,0.378538320528741,2.2391267803166,0.0952391570498468,0.818,5.31937410907365,0.391,-2.30258509299405,0,10,0.0993299289455035
"5893","MDV",1987,"Southern Asia","0",0,0,0,"1","0","1","1","1","0","1","0",0,0,0,0,1,8.81195017753998,25.57,0.382613492401116,2.15201055247195,2.24184579456715,0.818,5.28434267380238,0.391,-2.30258509299405,0,67,0.0758017077142668
"5894","MDV",1986,"Southern Asia","0",0,0,0,"1","0","1","0","0","0","1","0",0,0,0,0,1,8.75935474856621,25.491,0.385999644417108,2.07073646403678,1.48737493055242,0.818,5.24904045893823,0.391,-2.30258509299405,0,79,0.0801845699069826
"5895","MDV",1985,"Southern Asia","0",0,0,0,"0","0","1","0","0","0","1","0",0,0,0,0,-9,8.67539280608978,24.954,0.38552469395534,1.99515577525603,0.475370218108157,0.818,5.21704223308306,0.391,-2.30258509299405,0,39,0.090621546443413
"5896","MDV",1984,"Southern Asia","0",0,0,0,"0","0","1","0","1","0","1","0",0,0,0,0,2,8.47574600150206,24.257,0.380959924775912,1.92464716186861,0.705354166730818,0.818,5.18928065751957,0.391,-2.30258509299405,0,18,0.0645943897515977
"5897","MDV",1983,"Southern Asia","0",0,0,0,"1","0","1","0","0","0","0","0",0,0,0,0,-2,8.36427508499152,23.574,0.374577916596319,1.8589877629706,0.0857523966669707,0.818,5.16205367315854,0.391,-2.30258509299405,0,18,0.0636091967832293
"5898","MDV",1982,"Southern Asia","0",0,0,0,"0","0","0","0","0","0","1","1",0,0,0,0,-8,8.43294163896865,22.905,0.367068697138254,1.79794128630898,2.24149356044432,0.818,5.13381411664693,0.391,-2.30258509299405,0,80,0.0925093463554434
"5899","MDV",1981,"Southern Asia","0",0,0,0,"0","0","1","1","1","0","1","0",0,0,0,0,1,8.3584318990313,22.25,0.359396725723256,1.7413764031368,0.0426651564415259,0.818,5.10525735841554,0.391,-2.30258509299405,0,78,0.0724229334469099
"5900","MDV",1980,"Southern Asia","0",0,0,0,"1","0","1","0","0","0","1","1",0,0,0,0,-6,8.22228507387272,21.607,0.35219937292512,1.68887574671663,0.674657202856189,0.818,5.0772092423459,0.393,-2.70165366083822,0,13,0.021651926303192
"5901","MDV",1979,"Southern Asia","0",0,0,0,"0","0","1","1","0","0","1","1",0,0,0,0,2,8.15277405274407,20.978,0.345838134917117,1.64023436461005,1.54854631318637,0.8,5.05001625082011,0.389,0.133664972555915,0,75,0.0116791215542229
"5902","MDV",1978,"Southern Asia","0",0,0,0,"0","0","1","1","1","0","0","0",0,0,0,0,-9,8.04622910107538,19.958,0.341117441133822,1.59507369175485,2.12173941548617,0.8,5.02250786866386,0.376,-2.37296395311471,0,33,-0.0137985742973903
"5903","MDV",1977,"Southern Asia","0",0,0,0,"1","0","0","0","0","0","1","0",0,0,0,0,-5,7.97039490719143,18.596,0.337543999800285,1.5532325519616,2.68580272283077,0.8,4.99360781251862,0.376,-1.05817369211496,0,90,-0.0312837627069369
"5904","MDV",1976,"Southern Asia","0",0,0,0,"0","0","1","0","1","0","0","0",0,0,0,0,-5,7.99631723179675,17.304,0.333970334553896,1.51444381062003,2.92041267985867,0.8,4.96372536118366,0.376,-5.28587252536522,0,57,-0.0225213848357187
"5905","MDV",1975,"Southern Asia","0",0,0,0,"1","0","0","0","0","0","0","0",0,0,0,0,-9,8.11402544235676,16.085,0.329503709810387,1.47825328914697,0.344331226423118,0.8,4.93406737567727,0.376,3.64469290794437,0,10,0.00626286162383529
"5906","MDV",1974,"Southern Asia","0",0,0,0,"0","0","0","0","0","0","1","0",0,0,0,0,0,8.09437844497296,14.936,0.323208479026926,1.44431276738007,1.56483755124686,0.8,4.90483023519928,0.376,-9.34947896795136,0,61,0.00733685003147464
"5907","MDV",1973,"Southern Asia","0",0,0,0,"0","0","1","0","0","0","0","0",0,0,0,0,-6,8.11522197256233,13.858,0.316056353855014,1.41259289533421,0.460321943297151,0.8,4.87512480148755,0.376,-5.59164340280415,0,53,0.0167023194480574
"5908","MDV",1972,"Southern Asia","0",0,0,0,"0","0","0","0","0","0","1","1",0,0,0,0,-5,8.12681372072611,12.842,0.309594990770567,1.38295438494446,1.73331875390997,0.8,4.84470663650846,0.376,-3.99755616398865,0,52,0.0243560752178006
"5909","MDV",1971,"Southern Asia","0",0,0,0,"0","0","1","1","0","0","1","0",0,0,0,0,-6,8.10892415597534,11.893,0.304230302398487,1.35510025415806,1.95482985844833,0.8,4.81415395914427,0.376,-1.19891055553309,0,42,0.0260540853785217
"5910","MDV",1970,"Southern Asia","0",0,0,0,"0","0","1","0","0","0","0","0",0,0,0,0,-6,8.08271113423758,11.698,0.299863878989951,2.91146552525497,2.44421029159244,0.8,4.78389361059468,0.29,-2.59188433182261,0,87,0.00247256811881717
"5911","MDV",1969,"Southern Asia","0",0,0,0,"0","0","0","0","1","0","0","0",0,0,0,0,1,8.05769419481559,11.516,0.296470034515218,2.84059821023862,2.5839596238537,0.8,4.75401251570788,0.29,-3.74118906291229,0,52,0.0600462563981594
"5912","MDV",1968,"Southern Asia","0",0,0,0,"1","0","0","0","0","0","1","1",0,0,0,0,8,8.03171037532204,11.336,0.294688314291441,2.76973089522228,1.47059016367639,0.773,4.72337535475598,0.223,-3.69742840234375,0,62,0.0273823463166646
"5913","MDV",1967,"Southern Asia","0",0,0,0,"0","0","1","1","0","0","1","0",0,0,0,0,-5,8.00503334463711,11.393,0.296068275839604,2.69886358020593,1.51081575440731,0.773,4.68870678291588,0.223,0.212359114999229,0,76,-0.0149478076292764
"5914","MDV",1966,"Southern Asia","0",0,0,0,"0","0","1","0","0","0","0","0",0,0,0,0,2,7.97865372908273,11.458,0.300973434550745,2.62799626518958,1.00769529190655,0.773,4.64981366930976,0.224,-4.52076573084931,0,61,0.0184587940846753
"5915","MDV",1965,"Southern Asia","0",0,0,0,"0","0","0","0","0","0","1","0",0,0,0,0,-8,8.02627596766619,11.2709471590783,0.302710653804591,2.28977958206861,1.47677983853954,0.740126904803183,4.35871289108595,0.226653493610026,-0.342171515240989,0.000645120874323245,45,-0.0325253216361255
"5916","MEX",2019,"Latin America and the Caribbean","0",0,0,0,"1","1","0","0","1","1","0","1",3,0,4,4,8,9.90318750752713,80.156,0.234624315081841,8.933190346,3.09104245335832,0.561,11.7281486246299,0.367,9.16984915607598,0,64,0.0137992887987306
"5917","MEX",2018,"Latin America and the Caribbean","0",0,0,0,"1","1","0","1","1","0","0","1",3,0,4,4,8,9.89272989588317,79.867,0.238618737666274,8.742489815,3.04452243772342,0.652,11.7186319300884,0.359,9.24717304371926,0,64,0.0117613613465899
"5918","MEX",2017,"Latin America and the Caribbean","0",0,0,0,"1","0","0","1","0","0","0","0",3,0,4,4,8,9.88343789473042,79.577,0.242420356406284,8.599900246,2.99573227355399,0.662,11.7078277308963,0.318,9.36133309928755,0,64,0.0143473475650008
"5919","MEX",2016,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","1","1","0","0",3,0,4,4,8,9.86951703296497,79.285,0.246404277134121,8.601650238,2.94443897916644,0.662,11.6964953839025,0.318,9.42256355250058,0,64,0.0159740593705212
"5920","MEX",2015,"Latin America and the Caribbean","0",0,0,0,"1","1","0","0","1","1","0","0",3,0,4,4,8,9.84950643866961,78.993,0.250694273235389,8.403470039,2.89037175789616,0.662,11.6848252996153,0.318,9.50676880822932,0,64,0.0190778685575509
"5921","MEX",2014,"Latin America and the Caribbean","1",0,0,0,"1","1","0","0","0","1","0","0",2,0,4,4,8,9.83419106353347,78.699,0.254882340440523,8.357230186,2.83321334405622,0.662,11.6724106239865,0.312,9.55316425128218,0,64,0.00219841644523626
"5922","MEX",2013,"Latin America and the Caribbean","0",0,0,0,"0","1","0","0","0","0","0","0",2,0,4,4,8,9.83392308915022,78.405,0.258917354156895,8.489919662,2.77258872223978,0.441,11.6592390203215,0.315,9.5787935098615,0,64,0.00143092140549896
"5923","MEX",2012,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",2,0,4,4,8,9.81170115690542,78.111,0.26265290367483,8.247494698,2.70805020110221,0.356,11.6452728657029,0.315,9.59724013903375,0,64,-0.00146344780085172
"5924","MEX",2011,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",2,0,4,4,8,9.78964673611237,77.815,0.265513213652238,8.005069733,2.63905732961526,0.356,11.6309964636057,0.318,9.61897545041517,0,64,1.12060512705625e-05
"5925","MEX",2010,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","1","1","0","0",2,0,4,4,8,9.75411709588186,77.52,0.268149496894572,8.136670113,2.56494935746154,0.356,11.6177306829789,0.318,9.63951979315755,0,64,-0.00536145284622869
"5926","MEX",2009,"Latin America and the Caribbean","0",0,0,0,"1","1","0","0","1","1","0","0",2,0,4,4,8,9.82319898130729,77.222,0.271268217995209,7.948890209,2.484906649788,0.356,11.6053632369948,0.318,9.71932610417928,0,64,0.0133872297055376
"5927","MEX",2008,"Latin America and the Caribbean","0",0,0,0,"1","1","0","0","0","0","0","0",2,0,4,4,8,9.82676848212272,76.92,0.274542907144995,7.882470131,2.39789527279837,0.356,11.5926878841358,0.318,9.82525424441147,0,64,0.0142402119326434
"5928","MEX",2007,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",2,0,4,4,8,9.81901839590968,76.616,0.277854894415876,7.871600151,2.30258509299405,0.356,11.5795255159442,0.318,9.8965756704188,0,64,0.009869598221578
"5929","MEX",2006,"Latin America and the Caribbean","1",0,0,0,"0","0","0","0","1","0","0","0",1,0,4,4,8,9.78959070585602,76.308,0.281087490781102,7.48514986,2.19722457733622,0.351,11.5659201254633,0.318,9.93156832127653,0,64,0.000358925563216062
"5930","MEX",2005,"Latin America and the Caribbean","0",0,0,0,"1","0","0","0","1","1","0","0",1,0,4,4,8,9.780924360113,75.997,0.284480355135084,7.287859917,2.07944154167984,0.351,11.5516250134947,0.318,9.96472680895542,0,64,0.00539628897137838
"5931","MEX",2004,"Latin America and the Caribbean","0",0,0,0,"1","1","0","0","1","1","0","0",1,0,4,4,8,9.7562628327796,75.682,0.288446215981014,7.131889939,1.94591014905531,0.351,11.5369284837479,0.318,9.96968064162092,0,64,0.00294122947793909
"5932","MEX",2003,"Latin America and the Caribbean","0",0,0,0,"1","1","0","0","1","0","0","1",1,0,4,4,8,9.75556742245951,75.365,0.292803322723011,6.975919962,1.79175946922805,0.351,11.5220544784366,0.318,9.92782561447597,0,64,0.00983804883815438
"5933","MEX",2002,"Latin America and the Caribbean","0",0,0,0,"1","0","0","1","0","1","0","0",1,0,4,4,8,9.76967040480179,75.045,0.297311599831844,6.819949985,1.6094379124341,0.351,11.5068499262048,0.318,9.9319826824827,0,64,0.0227878663690245
"5934","MEX",2001,"Latin America and the Caribbean","0",0,0,0,"0","1","0","0","1","1","0","0",1,0,4,4,8,9.78779607803994,74.722,0.302201622247972,6.663980007,1.38629436111989,0.343,11.4914305097947,0.317,9.91536276229393,0,64,0.0363139328805165
"5935","MEX",2000,"Latin America and the Caribbean","0",0,0,0,"1","1","0","0","1","0","0","0",1,0,4,4,6,9.75394291525611,74.441,0.306973443193214,6.592918015,1.09861228866811,0.501,11.4755850070287,0.298,9.90244260677042,0,36,0.0132253798390984
"5936","MEX",1999,"Latin America and the Caribbean","0",0,0,0,"1","0","0","0","0","0","0","0",1,0,4,4,6,9.74155668538991,74.186,0.31175002572298,6.521856022,0.693147180559945,0.501,11.4591795284714,0.291,9.96595240949252,0,36,0.0169730425666437
"5937","MEX",1998,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","1","0","0","0",1,0,4,4,6,9.70637717826873,73.929,0.317057135504817,6.450794029,0,0.501,11.4423215893699,0.291,9.96033927768524,0,36,0.0102445576240953
"5938","MEX",1997,"Latin America and the Caribbean","0",0,0,0,"1","0","0","0","0","0","0","0",1,0,4,4,4,9.65573107295667,73.67,0.322640281590286,6.379732037,0,0.516,11.4250397604131,0.291,9.93387761113011,0,16,0.00346329000229204
"5939","MEX",1996,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",1,0,4,4,4,9.60622641363735,73.368,0.328267797694815,6.308670044,0,0.516,11.407226808816,0.291,9.87393334778402,0,16,-0.00188914484479632
"5940","MEX",1995,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",1,0,4,4,4,9.68781601606062,72.985,0.333621463323867,6.237608051,0,0.516,11.3886587197983,0.286,9.91851999705009,0,16,0.0225803954704698
"5941","MEX",1994,"Latin America and the Caribbean","0",0,0,1,"0","0","0","0","1","0","0","0",1,0,4,3,0,9.65669147255669,72.598,0.338775924699303,6.166546059,1.79175946922805,0.752,11.3696143665353,0.286,9.93173447522239,0,0,0.0223618594952484
"5942","MEX",1993,"Latin America and the Caribbean","0",0,0,0,"1","0","0","0","1","0","1","0",1,0,4,3,0,9.65515439014826,72.209,0.343488330246161,6.095484066,1.6094379124341,0.752,11.3503261087089,0.286,9.94942226282235,0,0,0.0224412764734605
"5943","MEX",1992,"Latin America and the Caribbean","0",0,0,0,"1","0","1","0","0","0","0","0",1,0,4,3,0,9.63841462294521,71.816,0.347293196651334,6.024422073,1.38629436111989,0.752,11.3308230301673,0.286,9.96752319725254,0,0,0.0202727583099527
"5944","MEX",1991,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","1","0","0","0",1,0,4,3,0,9.61567213786133,71.419,0.349949179660553,5.953360081,1.09861228866811,0.752,11.3110592863138,0.286,9.93594070578905,0,0,0.00696064553157676
"5945","MEX",1990,"Latin America and the Caribbean","0",0,0,0,"1","0","0","0","0","0","0","0",1,0,4,3,0,9.57491403870827,70.956,0.351516746904426,6.05874099009755,0.693147180559945,0.752,11.2926995095807,0.258,9.93970443177111,0,0,0.000765404684660353
"5946","MEX",1989,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",1,0,4,3,0,9.54488217508045,70.462,0.352743557904212,5.94458908143903,0,0.752,11.2758353039945,0.258,9.95394874832564,0,0,-0.000942454978300944
"5947","MEX",1988,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","1","1","0","0",1,0,4,3,-3,9.54294800778096,69.963,0.354006005703908,5.82704784149578,2.39789527279837,0.752,11.2587233448892,0.296,9.9734707401648,0,9,-0.0112507446273224
"5948","MEX",1987,"Latin America and the Caribbean","1",0,0,0,"1","1","0","0","0","0","0","0",0,0,4,3,-3,9.53705083139544,69.459,0.355367823157378,5.70547934018196,2.30258509299405,0.752,11.2414364477811,0.296,9.94678441803521,0,9,-0.0163234428604763
"5949","MEX",1986,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","1","0","0","1",0,0,4,3,-3,9.58086891020345,68.95,0.356999704603937,5.58169512416595,2.19722457733622,0.752,11.2235353479739,0.296,10.0281727577667,0,9,0.00621215852525125
"5950","MEX",1985,"Latin America and the Caribbean","0",0,0,0,"1","0","0","1","1","0","0","0",0,0,4,3,-3,9.57108701528497,68.437,0.358788517513948,5.4563575920848,2.07944154167984,0.752,11.2048999065846,0.296,10.0635160810581,0,9,0.0190620359608648
"5951","MEX",1984,"Latin America and the Caribbean","0",0,0,0,"1","0","0","0","1","0","0","0",0,0,4,3,-3,9.54959444997195,67.919,0.360534985773516,5.33037732359527,1.94591014905531,0.752,11.1855361861132,0.296,10.0748460253989,0,9,0.0303724128777418
"5952","MEX",1983,"Latin America and the Caribbean","0",0,0,0,"1","0","0","0","0","1","0","1",0,0,4,3,-3,9.59920173091757,67.396,0.362068048087127,5.20403789172864,1.79175946922805,0.752,11.1655893919967,0.296,10.120879595591,0,9,0.0543757286911539
"5953","MEX",1982,"Latin America and the Caribbean","0",0,0,0,"0","1","0","1","0","0","1","0",0,0,4,3,-3,9.61866804569782,66.87,0.363069081945029,5.07627666225978,1.6094379124341,0.83,11.1452440066843,0.296,9.97585300381036,0,9,0.0613348039990282
"5954","MEX",1981,"Latin America and the Caribbean","0",0,0,0,"0","0","1","0","0","0","1","1",0,0,4,3,-3,9.5498081175772,66.339,0.363307592555683,4.94644478164249,1.38629436111989,0.83,11.1229180512404,0.296,9.82076936478891,0,9,0.0524828232317443
"5955","MEX",1980,"Latin America and the Caribbean","0",0,0,0,"0","0","1","1","0","0","1","1",0,0,4,3,-3,9.47577683548064,65.646,0.363100301118954,4.81518848179247,1.09861228866811,0.83,11.0969995125191,0.296,9.56234781003701,0,9,0.0449548963571143
"5956","MEX",1979,"Latin America and the Caribbean","0",0,0,0,"0","0","1","1","1","0","1","1",0,0,4,3,-3,9.39773238558324,64.934,0.36281101933661,4.68348781557445,0.693147180559945,0.83,11.0685739488226,0.296,9.4006224098977,0,9,0.0366401617977186
"5957","MEX",1978,"Latin America and the Caribbean","0",0,0,0,"1","0","1","1","1","0","0","0",0,0,4,3,-3,9.3273230874618,64.215,0.362469008091389,4.55265403517169,0,0.83,11.0391146776867,0.296,9.22572718547036,0,9,0.0337604928430824
"5958","MEX",1977,"Latin America and the Caribbean","0",0,0,0,"1","0","0","0","0","0","0","1",0,0,4,3,-6,9.31199402570268,63.491,0.362499643238145,4.42332769230049,3.85014760171006,0.83,11.0096139147118,0.233,9.06111829328288,0,36,0.0424276773803545
"5959","MEX",1976,"Latin America and the Caribbean","0",0,0,0,"0","0","0","1","0","0","0","0",0,0,4,3,-6,9.28739400141847,62.759,0.362865485572916,4.2961707486595,3.8286413964891,0.83,10.9800566998299,0.233,8.98179375033079,0,36,0.0406821636637627
"5960","MEX",1975,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,4,3,-6,9.25100235369507,62.022,0.363284989739517,4.17050376501348,3.80666248977032,0.83,10.9498566308771,0.233,8.79791499731382,0.199,36,0.0427175633744966
"5961","MEX",1974,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","1","0",0,0,4,3,-6,9.21453157659465,61.279,0.364135499781775,4.04707958625139,3.78418963391826,0.83,10.919229025701,0.233,8.60256156942193,0.199,36,0.0435511562304708
"5962","MEX",1973,"Latin America and the Caribbean","0",0,0,0,"0","0","1","0","0","0","0","0",0,0,4,3,-6,9.15852062324639,60.532,0.365240677497331,3.92683937771901,3.76120011569356,0.83,10.8882484913319,0.218,8.60364149324213,0.199,36,0.0439977949131386
"5963","MEX",1972,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,4,3,-6,9.09985563880091,59.779,0.366322050682902,3.81014973074649,3.73766961828337,0.83,10.8570292608283,0.218,8.59460320582285,0.199,36,0.0404346650693373
"5964","MEX",1971,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","1",0,0,4,3,-6,9.08398318309966,59.021,0.365798441939472,3.6972789255206,3.71357206670431,0.83,10.8255477191681,0.218,8.62905347772436,0.199,36,0.0467217758320846
"5965","MEX",1970,"Latin America and the Caribbean","0",0,0,0,"0","0","0","1","0","0","0","1",0,0,4,3,-6,9.03741453682259,58.229,0.363598184934349,2.9847439208479,3.68887945411394,0.83,10.7937298300818,0.218,8.60935866818461,0.199,36,0.0460184538623039
"5966","MEX",1969,"Latin America and the Caribbean","0",0,0,0,"0","0","0","1","0","0","0","0",0,0,4,3,-6,8.9967757954423,57.411,0.361499468647503,2.91065453274175,3.66356164612965,0.83,10.7615205206242,0.218,8.5941134909817,0.199,36,0.0565073303667443
"5967","MEX",1968,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","1",0,0,4,3,-6,8.93853164868069,56.587,0.359625473628154,2.8365651446356,3.63758615972639,0.83,10.7289114154633,0.218,8.5588617714818,0.199,36,0.056558929563279
"5968","MEX",1967,"Latin America and the Caribbean","0",0,0,0,"0","0","0","1","0","0","1","1",0,0,4,3,-6,8.89768231345422,55.761,0.357914314818607,2.76247575652944,3.61091791264422,0.83,10.6960373682787,0.218,8.49028675813216,0.199,36,0.0537180059081155
"5969","MEX",1966,"Latin America and the Caribbean","0",0,0,0,"0","0","1","1","1","0","1","1",0,0,4,3,-6,8.85037430393924,54.931,0.356091374673317,2.68838636842329,3.58351893845611,0.83,10.662843522621,0.218,8.49963663301775,0.199,36,0.0500623269401409
"5970","MEX",1965,"Latin America and the Caribbean","0",0,0,0,"1","0","1","1","1","0","1","0",0,0,4,3,-6,8.80732226751107,54.1,0.353806229738255,2.6439327355596,3.55534806148941,0.83,10.6294377332516,0.218,8.425125927671,0.199,36,0.0512615055238644
"5971","MEX",1964,"Latin America and the Caribbean","0",0,0,0,"1","0","1","0","0","0","1","0",0,0,4,3,-6,8.71423914360857,53.265,0.350973272343618,2.59947910269591,3.52636052461616,0.83,10.5961875706338,0.218,8.45212418292846,0.199,36,0.0324516253413346
"5972","MEX",1963,"Latin America and the Caribbean","0",0,0,0,"0","0","1","0","1","0","1","1",0,0,4,3,-6,8.6557370008643,52.428,0.348191465741073,2.55502546983221,3.49650756146648,0.83,10.5631628089449,0.218,8.45834299437659,0.199,36,0.0251650074080569
"5973","MEX",1962,"Latin America and the Caribbean","0",0,0,0,"1","0","1","1","1","0","0","0",0,0,4,3,-6,8.62909228391365,51.59,0.346166106490437,2.51057183696852,3.46573590279973,0.83,10.5304766879038,0.218,8.44489192464853,0.199,36,0.0286366765074352
"5974","MEX",1961,"Latin America and the Caribbean","0",0,0,0,"1","0","0","0","1","0","0","1",0,0,4,3,-6,8.60006266923853,50.7529983520508,0.344709386949429,2.46611820410483,3.43398720448515,0.83,10.4986926052532,0.165,8.40152574132975,0.199,36,0.030229663715118
"5975","MEX",1960,"Latin America and the Caribbean","0",0,0,0,"1","0","0","1","0","0","0","0",0,0,4,3,-6,8.55101473989175,49.939998626709,0.342945687970252,2.44918348682342,3.40119738166216,0.83,10.4682168584111,0.165,8.40477807268019,0.199,36,0.0310171271937101
"5976","MEX",1959,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","1","0","1","1",0,0,4,3,-6,8.5519810169019,49.1199989318848,0.340745582256659,2.43224876954201,3.36729582998647,0.83,10.4393987360689,0.159,8.40347863326988,0.199,36,0.0445611149649
"5977","MEX",1958,"Latin America and the Caribbean","0",0,0,0,"1","0","1","1","1","0","0","1",0,0,4,3,-6,8.52991196382401,48.310001373291,0.33867299996437,2.41531405226061,3.3322045101752,0.83,10.4114950791939,0.159,8.37354741471112,0.199,36,0.0344836302330901
"5978","MEX",1957,"Latin America and the Caribbean","0",0,0,0,"1","0","0","1","1","0","0","1",0,0,4,3,-6,8.48590890137647,47.4900016784668,0.336913188249458,2.3983793349792,3.29583686600433,0.83,10.3836254066166,0.159,8.42812009053378,0.199,36,0.0274268723170394
"5979","MEX",1956,"Latin America and the Caribbean","0",0,0,0,"1","0","0","1","0","0","1","0",0,0,4,3,-6,8.44891435066294,46.6800003051758,0.335632961716192,2.3814446176978,3.25809653802148,0.83,10.3562223202259,0.159,8.44142254547852,0.199,36,0.0291314459620004
"5980","MEX",1955,"Latin America and the Caribbean","0",0,0,0,"0","0","1","0","0","0","1","0",0,0,4,3,-6,8.3959291039232,45.8800010681152,0.335018734974325,2.36450990041639,3.2188758248682,0.83,10.3293072924207,0.159,8.40196335606819,0.199,36,0.032325893645389
"5981","MEX",1954,"Latin America and the Caribbean","0",0,0,0,"0","0","1","0","0","0","0","0",0,0,4,3,-6,8.3291754420774,45.0699996948242,0.335069803952299,2.34757518313498,3.17805383034795,0.83,10.3030048407135,0.159,8.28457721803226,0.199,36,0.0244092548012151
"5982","MEX",1953,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","1","1",0,0,4,3,-6,8.35749381265856,44.2599983215332,0.335612800201658,2.33064046585358,3.13549421592915,0.83,10.2771752651438,0.159,8.38802142465487,0.199,36,0.0328187161412931
"5983","MEX",1952,"Latin America and the Caribbean","0",0,0,0,"0","0","1","1","0","0","0","0",0,0,4,3,-6,8.34877453979127,43.4599990844727,0.336128593176073,2.31370574857217,3.09104245335832,0.83,10.2516065056527,0.159,8.40075721307063,0.199,36,0.0324063505355511
"5984","MEX",1951,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,4,3,-6,8.30325712085294,42.6500015258789,0.336549992010836,2.29677103129076,3.04452243772342,0.83,10.2255758705342,0.159,8.36151200763176,0.199,36,0.0623329677569696
"5985","MEX",1950,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,4,3,-6,8.23429963569625,43.5016136169434,0.329236329391024,2.29253527066227,2.99573227355399,0.83,10.4805558627795,0.159,8.13210489866791,0.199,36,0.0557749093567162
"5986","MKD",2019,"Southern Europe","0",0,0,0,"1","1","0","0","0","0","0","0",1,1,1,1,9,9.68955148197283,53.6756276199847,0.294099907873232,9.994891959772,2.83321334405622,0.359308022378656,7.55914081783948,0.90201663472077,-3.38188071027798,0,81,0.0275218391110876
"5987","MKD",2018,"Southern Europe","0",0,0,0,"0","0","0","0","1","0","0","1",1,1,1,1,9,9.6614159913364,58.83719926618,0.219718652450725,9.930658161083,2.77258872223978,0.376032071190184,9.25783200664672,0.947555512881812,-1.62644237550321,0,81,0.027486689047781
"5988","MKD",2017,"Southern Europe","0",0,0,0,"1","0","0","1","1","1","0","0",1,1,1,1,9,9.65123697191561,72.1011796667179,0.312890619373511,9.866013948148,2.70805020110221,0.26424042613466,6.36898257470919,0.933850566907371,-2.30258509299405,0,81,0.0243722439659305
